damping,step,time,joint_name,limit_side,overshoot_rad
0.0005,2421,4.842,joint4,upper,1.13965
0.0005,2422,4.844,joint4,upper,1.14019
0.0005,2423,4.846,joint4,upper,1.14074
0.0005,2424,4.848,joint4,upper,1.1413
0.0005,2425,4.85,joint4,upper,1.14187
0.0005,2426,4.852,joint4,upper,1.14245
0.0005,2427,4.854,joint4,upper,1.14303
0.0005,2428,4.856,joint4,upper,1.14363
0.0005,2429,4.858,joint4,upper,1.14424
0.0005,2430,4.86,joint4,upper,1.14486
0.0005,2431,4.862,joint4,upper,1.14549
0.0005,2432,4.864,joint4,upper,1.14613
0.0005,2433,4.866,joint4,upper,1.14678
0.0005,2434,4.868,joint4,upper,1.14743
0.0005,2435,4.87,joint4,upper,1.1481
0.0005,2436,4.872,joint4,upper,1.14878
0.0005,2437,4.874,joint4,upper,1.14947
0.0005,2438,4.876,joint4,upper,1.15017
0.0005,2439,4.878,joint4,upper,1.15087
0.0005,2440,4.88,joint4,upper,1.15159
0.0005,2441,4.882,joint4,upper,1.15232
0.0005,2442,4.884,joint4,upper,1.15305
0.0005,2443,4.886,joint4,upper,1.1538
0.0005,2444,4.888,joint4,upper,1.15456
0.0005,2445,4.89,joint4,upper,1.15532
0.0005,2446,4.892,joint4,upper,1.1561
0.0005,2447,4.894,joint4,upper,1.15688
0.0005,2448,4.896,joint4,upper,1.15767
0.0005,2449,4.898,joint4,upper,1.15847
0.0005,2450,4.9,joint4,upper,1.15928
0.0005,2451,4.902,joint4,upper,1.1601
0.0005,2452,4.904,joint4,upper,1.16093
0.0005,2453,4.906,joint4,upper,1.16177
0.0005,2454,4.908,joint4,upper,1.16261
0.0005,2455,4.91,joint4,upper,1.16347
0.0005,2456,4.912,joint4,upper,1.16433
0.0005,2457,4.914,joint4,upper,1.1652
0.0005,2458,4.916,joint4,upper,1.16608
0.0005,2459,4.918,joint4,upper,1.16697
0.0005,2460,4.92,joint4,upper,1.16786
0.0005,2461,4.922,joint4,upper,1.16876
0.0005,2462,4.924,joint4,upper,1.16967
0.0005,2463,4.926,joint4,upper,1.17059
0.0005,2464,4.928,joint4,upper,1.17151
0.0005,2465,4.93,joint4,upper,1.17244
0.0005,2466,4.932,joint4,upper,1.17338
0.0005,2467,4.934,joint4,upper,1.17432
0.0005,2468,4.936,joint4,upper,1.17528
0.0005,2469,4.938,joint4,upper,1.17623
0.0005,2470,4.94,joint4,upper,1.1772
0.0005,2471,4.942,joint4,upper,1.17817
0.0005,2472,4.944,joint4,upper,1.17914
0.0005,2473,4.946,joint4,upper,1.18013
0.0005,2474,4.948,joint4,upper,1.18111
0.0005,2475,4.95,joint4,upper,1.18211
0.0005,2476,4.952,joint4,upper,1.18311
0.0005,2477,4.954,joint4,upper,1.18411
0.0005,2478,4.956,joint4,upper,1.18512
0.0005,2479,4.958,joint4,upper,1.18613
0.0005,2480,4.96,joint4,upper,1.18715
0.0005,2481,4.962,joint4,upper,1.18818
0.0005,2482,4.964,joint4,upper,1.1892
0.0005,2483,4.966,joint4,upper,1.19023
0.0005,2484,4.968,joint4,upper,1.19127
0.0005,2485,4.97,joint4,upper,1.19231
0.0005,2486,4.972,joint4,upper,1.19335
0.0005,2487,4.974,joint4,upper,1.1944
0.0005,2488,4.976,joint4,upper,1.19545
0.0005,2489,4.978,joint4,upper,1.19651
0.0005,2490,4.98,joint4,upper,1.19756
0.0005,2491,4.982,joint4,upper,1.19862
0.0005,2492,4.984,joint4,upper,1.19968
0.0005,2493,4.986,joint4,upper,1.20075
0.0005,2494,4.988,joint4,upper,1.20182
0.0005,2495,4.99,joint4,upper,1.20289
0.0005,2496,4.992,joint4,upper,1.20396
0.0005,2497,4.994,joint4,upper,1.20503
0.0005,2498,4.996,joint4,upper,1.20611
0.0005,2499,4.998,joint4,upper,1.20719
0.0005,2500,5.0,joint4,upper,1.20826
0.0005,2501,5.002,joint4,upper,1.20934
0.0005,2502,5.004,joint4,upper,1.21042
0.0005,2503,5.006,joint4,upper,1.21151
0.0005,2504,5.008,joint4,upper,1.21259
0.0005,2505,5.01,joint4,upper,1.21367
0.0005,2506,5.012,joint4,upper,1.21476
0.0005,2507,5.014,joint4,upper,1.21584
0.0005,2508,5.016,joint4,upper,1.21692
0.0005,2509,5.018,joint4,upper,1.21801
0.0005,2510,5.02,joint4,upper,1.21909
0.0005,2511,5.022,joint4,upper,1.22018
0.0005,2512,5.024,joint4,upper,1.22126
0.0005,2513,5.026,joint4,upper,1.22234
0.0005,2514,5.028,joint4,upper,1.22343
0.0005,2515,5.03,joint4,upper,1.22451
0.0005,2516,5.032,joint4,upper,1.22559
0.0005,2517,5.034,joint4,upper,1.22667
0.0005,2518,5.036,joint4,upper,1.22775
0.0005,2519,5.038,joint4,upper,1.22882
0.0005,2520,5.04,joint4,upper,1.2299
0.0005,2521,5.042,joint4,upper,1.23097
0.0005,2522,5.044,joint4,upper,1.23204
0.0005,2523,5.046,joint4,upper,1.23311
0.0005,2524,5.048,joint4,upper,1.23418
0.0005,2525,5.05,joint4,upper,1.23525
0.0005,2526,5.052,joint4,upper,1.23631
0.0005,2527,5.054,joint4,upper,1.23737
0.0005,2528,5.056,joint4,upper,1.23843
0.0005,2529,5.058,joint4,upper,1.23949
0.0005,2530,5.06,joint4,upper,1.24054
0.0005,2531,5.062,joint4,upper,1.24159
0.0005,2532,5.064,joint4,upper,1.24264
0.0005,2533,5.066,joint4,upper,1.24369
0.0005,2534,5.068,joint4,upper,1.24473
0.0005,2535,5.07,joint4,upper,1.24577
0.0005,2536,5.072,joint4,upper,1.2468
0.0005,2537,5.074,joint4,upper,1.24784
0.0005,2538,5.076,joint4,upper,1.24887
0.0005,2539,5.078,joint4,upper,1.24989
0.0005,2540,5.08,joint4,upper,1.25091
0.0005,2541,5.082,joint4,upper,1.25193
0.0005,2542,5.084,joint4,upper,1.25294
0.0005,2543,5.086,joint4,upper,1.25395
0.0005,2544,5.088,joint4,upper,1.25496
0.0005,2545,5.09,joint4,upper,1.25596
0.0005,2546,5.092,joint4,upper,1.25696
0.0005,2547,5.094,joint4,upper,1.25796
0.0005,2548,5.096,joint4,upper,1.25895
0.0005,2549,5.098,joint4,upper,1.25993
0.0005,2550,5.1,joint4,upper,1.26091
0.0005,2551,5.102,joint4,upper,1.26189
0.0005,2552,5.104,joint4,upper,1.26286
0.0005,2553,5.106,joint4,upper,1.26383
0.0005,2554,5.108,joint4,upper,1.26479
0.0005,2555,5.11,joint4,upper,1.26575
0.0005,2556,5.112,joint4,upper,1.26671
0.0005,2557,5.114,joint4,upper,1.26765
0.0005,2558,5.116,joint4,upper,1.2686
0.0005,2559,5.118,joint4,upper,1.26954
0.0005,2560,5.12,joint4,upper,1.27047
0.0005,2561,5.122,joint4,upper,1.2714
0.0005,2562,5.124,joint4,upper,1.27233
0.0005,2563,5.126,joint4,upper,1.27325
0.0005,2564,5.128,joint4,upper,1.27416
0.0005,2565,5.13,joint4,upper,1.27507
0.0005,2566,5.132,joint4,upper,1.27598
0.0005,2567,5.134,joint4,upper,1.27688
0.0005,2568,5.136,joint4,upper,1.27778
0.0005,2569,5.138,joint4,upper,1.27867
0.0005,2570,5.14,joint4,upper,1.27955
0.0005,2571,5.142,joint4,upper,1.28043
0.0005,2572,5.144,joint4,upper,1.28131
0.0005,2573,5.146,joint4,upper,1.28218
0.0005,2574,5.148,joint4,upper,1.28304
0.0005,2575,5.15,joint4,upper,1.2839
0.0005,2576,5.152,joint4,upper,1.28476
0.0005,2577,5.154,joint4,upper,1.28561
0.0005,2578,5.156,joint4,upper,1.28645
0.0005,2579,5.158,joint4,upper,1.28729
0.0005,2580,5.16,joint4,upper,1.28812
0.0005,2581,5.162,joint4,upper,1.28895
0.0005,2582,5.164,joint4,upper,1.28978
0.0005,2583,5.166,joint4,upper,1.29059
0.0005,2584,5.168,joint4,upper,1.29141
0.0005,2585,5.17,joint4,upper,1.29222
0.0005,2586,5.172,joint4,upper,1.29302
0.0005,2587,5.174,joint4,upper,1.29382
0.0005,2588,5.176,joint4,upper,1.29461
0.0005,2589,5.178,joint4,upper,1.2954
0.0005,2590,5.18,joint4,upper,1.29619
0.0005,2591,5.182,joint4,upper,1.29696
0.0005,2592,5.184,joint4,upper,1.29774
0.0005,2593,5.186,joint4,upper,1.29851
0.0005,2594,5.188,joint4,upper,1.29927
0.0005,2595,5.19,joint4,upper,1.30003
0.0005,2596,5.192,joint4,upper,1.30079
0.0005,2597,5.194,joint4,upper,1.30154
0.0005,2598,5.196,joint4,upper,1.30228
0.0005,2599,5.198,joint4,upper,1.30302
0.0005,2600,5.2,joint4,upper,1.30376
0.0005,2601,5.202,joint4,upper,1.30449
0.0005,2602,5.204,joint4,upper,1.30521
0.0005,2603,5.206,joint4,upper,1.30602
0.0005,2604,5.208,joint4,upper,1.30692
0.0005,2605,5.21,joint4,upper,1.30789
0.0005,2606,5.212,joint4,upper,1.30893
0.0005,2607,5.214,joint4,upper,1.31003
0.0005,2608,5.216,joint4,upper,1.31139
0.0005,2609,5.218,joint4,upper,1.31296
0.0005,2610,5.22,joint4,upper,1.31471
0.0005,2611,5.222,joint4,upper,1.31663
0.0005,2612,5.224,joint4,upper,1.31868
0.0005,2613,5.226,joint4,upper,1.32086
0.0005,2614,5.228,joint4,upper,1.32316
0.0005,2615,5.23,joint4,upper,1.32556
0.0005,2616,5.232,joint4,upper,1.32807
0.0005,2617,5.234,joint4,upper,1.33067
0.0005,2618,5.236,joint4,upper,1.33336
0.0005,2619,5.238,joint4,upper,1.33615
0.0005,2620,5.24,joint4,upper,1.33902
0.0005,2621,5.242,joint4,upper,1.34199
0.0005,2622,5.244,joint4,upper,1.34504
0.0005,2623,5.246,joint4,upper,1.34817
0.0005,2624,5.248,joint4,upper,1.3514
0.0005,2625,5.25,joint4,upper,1.35471
0.0005,2626,5.252,joint4,upper,1.35811
0.0005,2627,5.254,joint4,upper,1.36161
0.0005,2628,5.256,joint4,upper,1.36519
0.0005,2629,5.258,joint4,upper,1.36887
0.0005,2630,5.26,joint4,upper,1.37265
0.0005,2631,5.262,joint4,upper,1.37652
0.0005,2632,5.264,joint4,upper,1.38049
0.0005,2633,5.266,joint4,upper,1.38457
0.0005,2634,5.268,joint4,upper,1.38875
0.0005,2635,5.27,joint4,upper,1.39303
0.0005,2636,5.272,joint4,upper,1.39742
0.0005,2637,5.274,joint4,upper,1.40192
0.0005,2638,5.276,joint4,upper,1.40654
0.0005,2639,5.278,joint4,upper,1.41127
0.0005,2640,5.28,joint4,upper,1.41613
0.0005,2641,5.282,joint4,upper,1.4211
0.0005,2642,5.284,joint4,upper,1.4262
0.0005,2643,5.286,joint4,upper,1.43143
0.0005,2644,5.288,joint4,upper,1.43679
0.0005,2645,5.29,joint4,upper,1.44229
0.0005,2646,5.292,joint4,upper,1.44792
0.0005,2647,5.294,joint4,upper,1.4537
0.0005,2648,5.296,joint4,upper,1.45963
0.0005,2649,5.298,joint4,upper,1.4657
0.0005,2650,5.3,joint4,upper,1.47193
0.0005,2651,5.302,joint4,upper,1.47832
0.0005,2652,5.304,joint4,upper,1.48487
0.0005,2653,5.306,joint4,upper,1.4916
0.0005,2654,5.308,joint4,upper,1.49849
0.0005,2655,5.31,joint4,upper,1.50556
0.0005,2656,5.312,joint4,upper,1.51282
0.0005,2657,5.314,joint4,upper,1.52026
0.0005,2658,5.316,joint4,upper,1.5279
0.0005,2659,5.318,joint4,upper,1.53574
0.0005,2660,5.32,joint4,upper,1.54379
0.0005,2661,5.322,joint4,upper,1.55205
0.0005,2662,5.324,joint4,upper,1.56053
0.0005,2663,5.326,joint4,upper,1.56924
0.0005,2664,5.328,joint4,upper,1.57818
0.0005,2665,5.33,joint4,upper,1.58736
0.0005,2666,5.332,joint4,upper,1.59679
0.0005,2667,5.334,joint4,upper,1.60647
0.0005,2668,5.336,joint4,upper,1.61643
0.0005,2669,5.338,joint4,upper,1.62666
0.0005,2670,5.34,joint4,upper,1.63717
0.0005,2671,5.342,joint4,upper,1.64798
0.0005,2672,5.344,joint4,upper,1.65909
0.0005,2673,5.346,joint4,upper,1.67051
0.0005,2674,5.348,joint4,upper,1.68227
0.0005,2675,5.35,joint4,upper,1.69436
0.0005,2676,5.352,joint4,upper,1.7068
0.0005,2677,5.354,joint4,upper,1.7196
0.0005,2678,5.356,joint4,upper,1.73278
0.0005,2679,5.358,joint4,upper,1.74636
0.0005,2680,5.36,joint4,upper,1.76033
0.0005,2681,5.362,joint4,upper,1.77473
0.0005,2681,5.362,joint6,lower,-0.00251215
0.0005,2682,5.364,joint4,upper,1.78957
0.0005,2682,5.364,joint6,lower,-0.00938947
0.0005,2683,5.366,joint4,upper,1.80486
0.0005,2683,5.366,joint6,lower,-0.0164749
0.0005,2684,5.368,joint4,upper,1.82063
0.0005,2684,5.368,joint6,lower,-0.0237764
0.0005,2685,5.37,joint4,upper,1.83689
0.0005,2685,5.37,joint6,lower,-0.0313027
0.0005,2686,5.372,joint4,upper,1.85366
0.0005,2686,5.372,joint6,lower,-0.0390625
0.0005,2687,5.374,joint4,upper,1.87096
0.0005,2687,5.374,joint6,lower,-0.0470652
0.0005,2688,5.376,joint4,upper,1.88882
0.0005,2688,5.376,joint6,lower,-0.0553208
0.0005,2689,5.378,joint4,upper,1.90726
0.0005,2689,5.378,joint6,lower,-0.0638395
0.0005,2690,5.38,joint2,upper,0.00356744
0.0005,2690,5.38,joint4,upper,1.9263
0.0005,2690,5.38,joint6,lower,-0.0726324
0.0005,2691,5.382,joint2,upper,0.0141576
0.0005,2691,5.382,joint4,upper,1.94597
0.0005,2691,5.382,joint6,lower,-0.0817101
0.0005,2692,5.384,joint2,upper,0.0250722
0.0005,2692,5.384,joint4,upper,1.96623
0.0005,2692,5.384,joint6,lower,-0.0910596
0.0005,2693,5.386,joint2,upper,0.0362423
0.0005,2693,5.386,joint4,upper,1.98696
0.0005,2693,5.386,joint6,lower,-0.100621
0.0005,2694,5.388,joint2,upper,0.0475984
0.0005,2694,5.388,joint4,upper,2.00803
0.0005,2694,5.388,joint6,lower,-0.110333
0.0005,2695,5.39,joint2,upper,0.0590797
0.0005,2695,5.39,joint4,upper,2.02932
0.0005,2695,5.39,joint6,lower,-0.120143
0.0005,2696,5.392,joint2,upper,0.070635
0.0005,2696,5.392,joint4,upper,2.05074
0.0005,2696,5.392,joint6,lower,-0.130007
0.0005,2697,5.394,joint2,upper,0.0822219
0.0005,2697,5.394,joint4,upper,2.07221
0.0005,2697,5.394,joint6,lower,-0.139886
0.0005,2698,5.396,joint2,upper,0.0938146
0.0005,2698,5.396,joint4,upper,2.09367
0.0005,2698,5.396,joint6,lower,-0.149759
0.0005,2699,5.398,joint2,upper,0.105365
0.0005,2699,5.398,joint4,upper,2.11505
0.0005,2699,5.398,joint6,lower,-0.159581
0.0005,2700,5.4,joint2,upper,0.116857
0.0005,2700,5.4,joint4,upper,2.1363
0.0005,2700,5.4,joint6,lower,-0.169342
0.0005,2701,5.402,joint2,upper,0.128285
0.0005,2701,5.402,joint4,upper,2.15742
0.0005,2701,5.402,joint6,lower,-0.179035
0.0005,2702,5.404,joint2,upper,0.139645
0.0005,2702,5.404,joint4,upper,2.1784
0.0005,2702,5.404,joint6,lower,-0.188657
0.0005,2703,5.406,joint2,upper,0.150933
0.0005,2703,5.406,joint4,upper,2.19924
0.0005,2703,5.406,joint6,lower,-0.198206
0.0005,2704,5.408,joint2,upper,0.162147
0.0005,2704,5.408,joint4,upper,2.21993
0.0005,2704,5.408,joint6,lower,-0.20768
0.0005,2705,5.41,joint2,upper,0.173283
0.0005,2705,5.41,joint4,upper,2.24046
0.0005,2705,5.41,joint6,lower,-0.217077
0.0005,2706,5.412,joint2,upper,0.184339
0.0005,2706,5.412,joint4,upper,2.26083
0.0005,2706,5.412,joint6,lower,-0.226394
0.0005,2707,5.414,joint2,upper,0.195312
0.0005,2707,5.414,joint4,upper,2.28104
0.0005,2707,5.414,joint6,lower,-0.235631
0.0005,2708,5.416,joint2,upper,0.206199
0.0005,2708,5.416,joint4,upper,2.30108
0.0005,2708,5.416,joint6,lower,-0.244784
0.0005,2709,5.418,joint2,upper,0.216998
0.0005,2709,5.418,joint4,upper,2.32095
0.0005,2709,5.418,joint6,lower,-0.253853
0.0005,2710,5.42,joint2,upper,0.227706
0.0005,2710,5.42,joint4,upper,2.34064
0.0005,2710,5.42,joint6,lower,-0.262835
0.0005,2711,5.422,joint2,upper,0.23832
0.0005,2711,5.422,joint4,upper,2.36015
0.0005,2711,5.422,joint6,lower,-0.271728
0.0005,2712,5.424,joint2,upper,0.248839
0.0005,2712,5.424,joint4,upper,2.37947
0.0005,2712,5.424,joint6,lower,-0.280531
0.0005,2713,5.426,joint2,upper,0.259259
0.0005,2713,5.426,joint4,upper,2.3986
0.0005,2713,5.426,joint6,lower,-0.289242
0.0005,2714,5.428,joint2,upper,0.269578
0.0005,2714,5.428,joint4,upper,2.41754
0.0005,2714,5.428,joint6,lower,-0.297859
0.0005,2715,5.43,joint2,upper,0.279794
0.0005,2715,5.43,joint4,upper,2.43627
0.0005,2715,5.43,joint6,lower,-0.306381
0.0005,2716,5.432,joint2,upper,0.289904
0.0005,2716,5.432,joint4,upper,2.45481
0.0005,2716,5.432,joint6,lower,-0.314805
0.0005,2717,5.434,joint2,upper,0.299906
0.0005,2717,5.434,joint4,upper,2.47314
0.0005,2717,5.434,joint6,lower,-0.323131
0.0005,2718,5.436,joint2,upper,0.309798
0.0005,2718,5.436,joint4,upper,2.49125
0.0005,2718,5.436,joint6,lower,-0.331357
0.0005,2719,5.438,joint2,upper,0.319578
0.0005,2719,5.438,joint4,upper,2.50916
0.0005,2719,5.438,joint6,lower,-0.339481
0.0005,2720,5.44,joint2,upper,0.329243
0.0005,2720,5.44,joint4,upper,2.52684
0.0005,2720,5.44,joint6,lower,-0.347502
0.0005,2721,5.442,joint2,upper,0.338791
0.0005,2721,5.442,joint4,upper,2.54431
0.0005,2721,5.442,joint6,lower,-0.355419
0.0005,2722,5.444,joint2,upper,0.34822
0.0005,2722,5.444,joint4,upper,2.56155
0.0005,2722,5.444,joint6,lower,-0.363229
0.0005,2723,5.446,joint2,upper,0.357529
0.0005,2723,5.446,joint4,upper,2.57856
0.0005,2723,5.446,joint6,lower,-0.370932
0.0005,2724,5.448,joint2,upper,0.366715
0.0005,2724,5.448,joint4,upper,2.59534
0.0005,2724,5.448,joint6,lower,-0.378526
0.0005,2725,5.45,joint2,upper,0.375776
0.0005,2725,5.45,joint4,upper,2.61188
0.0005,2725,5.45,joint6,lower,-0.386009
0.0005,2726,5.452,joint2,upper,0.38471
0.0005,2726,5.452,joint4,upper,2.62819
0.0005,2726,5.452,joint6,lower,-0.393382
0.0005,2727,5.454,joint2,upper,0.393516
0.0005,2727,5.454,joint4,upper,2.64426
0.0005,2727,5.454,joint6,lower,-0.400641
0.0005,2728,5.456,joint2,upper,0.402191
0.0005,2728,5.456,joint4,upper,2.66008
0.0005,2728,5.456,joint6,lower,-0.407786
0.0005,2729,5.458,joint2,upper,0.410733
0.0005,2729,5.458,joint4,upper,2.67565
0.0005,2729,5.458,joint6,lower,-0.414817
0.0005,2730,5.46,joint2,upper,0.419142
0.0005,2730,5.46,joint4,upper,2.69097
0.0005,2730,5.46,joint6,lower,-0.421731
0.0005,2731,5.462,joint2,upper,0.427415
0.0005,2731,5.462,joint4,upper,2.70604
0.0005,2731,5.462,joint6,lower,-0.428527
0.0005,2732,5.464,joint2,upper,0.435551
0.0005,2732,5.464,joint4,upper,2.72085
0.0005,2732,5.464,joint6,lower,-0.435205
0.0005,2733,5.466,joint2,upper,0.443547
0.0005,2733,5.466,joint4,upper,2.73541
0.0005,2733,5.466,joint6,lower,-0.441762
0.0005,2734,5.468,joint2,upper,0.451403
0.0005,2734,5.468,joint4,upper,2.7497
0.0005,2734,5.468,joint6,lower,-0.448199
0.0005,2735,5.47,joint2,upper,0.459117
0.0005,2735,5.47,joint4,upper,2.76373
0.0005,2735,5.47,joint6,lower,-0.454515
0.0005,2736,5.472,joint2,upper,0.466686
0.0005,2736,5.472,joint4,upper,2.77749
0.0005,2736,5.472,joint6,lower,-0.460707
0.0005,2737,5.474,joint2,upper,0.474111
0.0005,2737,5.474,joint4,upper,2.79099
0.0005,2737,5.474,joint6,lower,-0.466776
0.0005,2738,5.476,joint2,upper,0.481389
0.0005,2738,5.476,joint4,upper,2.80421
0.0005,2738,5.476,joint6,lower,-0.472719
0.0005,2739,5.478,joint2,upper,0.488519
0.0005,2739,5.478,joint4,upper,2.81715
0.0005,2739,5.478,joint6,lower,-0.478537
0.0005,2740,5.48,joint2,upper,0.495499
0.0005,2740,5.48,joint4,upper,2.82983
0.0005,2740,5.48,joint6,lower,-0.484229
0.0005,2741,5.482,joint2,upper,0.502329
0.0005,2741,5.482,joint4,upper,2.84222
0.0005,2741,5.482,joint6,lower,-0.489793
0.0005,2742,5.484,joint2,upper,0.509006
0.0005,2742,5.484,joint4,upper,2.85433
0.0005,2742,5.484,joint6,lower,-0.495229
0.0005,2743,5.486,joint2,upper,0.51553
0.0005,2743,5.486,joint4,upper,2.86616
0.0005,2743,5.486,joint6,lower,-0.500536
0.0005,2744,5.488,joint2,upper,0.5219
0.0005,2744,5.488,joint4,upper,2.87771
0.0005,2744,5.488,joint6,lower,-0.505713
0.0005,2745,5.49,joint2,upper,0.528114
0.0005,2745,5.49,joint4,upper,2.88897
0.0005,2745,5.49,joint6,lower,-0.510759
0.0005,2746,5.492,joint2,upper,0.534172
0.0005,2746,5.492,joint4,upper,2.89994
0.0005,2746,5.492,joint6,lower,-0.515674
0.0005,2747,5.494,joint2,upper,0.540071
0.0005,2747,5.494,joint4,upper,2.91063
0.0005,2747,5.494,joint6,lower,-0.520458
0.0005,2748,5.496,joint2,upper,0.545812
0.0005,2748,5.496,joint4,upper,2.92102
0.0005,2748,5.496,joint6,lower,-0.525108
0.0005,2749,5.498,joint2,upper,0.551393
0.0005,2749,5.498,joint4,upper,2.93112
0.0005,2749,5.498,joint6,lower,-0.529625
0.0005,2750,5.5,joint2,upper,0.556812
0.0005,2750,5.5,joint4,upper,2.94092
0.0005,2750,5.5,joint6,lower,-0.534009
0.0005,2751,5.502,joint2,upper,0.562071
0.0005,2751,5.502,joint4,upper,2.95043
0.0005,2751,5.502,joint6,lower,-0.538257
0.0005,2752,5.504,joint2,upper,0.567166
0.0005,2752,5.504,joint4,upper,2.95964
0.0005,2752,5.504,joint6,lower,-0.542371
0.0005,2753,5.506,joint2,upper,0.572098
0.0005,2753,5.506,joint4,upper,2.96855
0.0005,2753,5.506,joint6,lower,-0.546349
0.0005,2754,5.508,joint2,upper,0.576865
0.0005,2754,5.508,joint4,upper,2.97715
0.0005,2754,5.508,joint6,lower,-0.550192
0.0005,2755,5.51,joint2,upper,0.581467
0.0005,2755,5.51,joint4,upper,2.98546
0.0005,2755,5.51,joint6,lower,-0.553897
0.0005,2756,5.512,joint2,upper,0.585904
0.0005,2756,5.512,joint4,upper,2.99347
0.0005,2756,5.512,joint6,lower,-0.557466
0.0005,2757,5.514,joint2,upper,0.590174
0.0005,2757,5.514,joint4,upper,3.00117
0.0005,2757,5.514,joint6,lower,-0.560897
0.0005,2758,5.516,joint2,upper,0.594276
0.0005,2758,5.516,joint4,upper,3.00856
0.0005,2758,5.516,joint6,lower,-0.56419
0.0005,2759,5.518,joint2,upper,0.598211
0.0005,2759,5.518,joint4,upper,3.01565
0.0005,2759,5.518,joint6,lower,-0.567345
0.0005,2760,5.52,joint2,upper,0.601978
0.0005,2760,5.52,joint4,upper,3.02244
0.0005,2760,5.52,joint6,lower,-0.570362
0.0005,2761,5.522,joint2,upper,0.605575
0.0005,2761,5.522,joint4,upper,3.02891
0.0005,2761,5.522,joint6,lower,-0.57324
0.0005,2762,5.524,joint2,upper,0.60898
0.0005,2762,5.524,joint4,upper,3.03504
0.0005,2762,5.524,joint6,lower,-0.575958
0.0005,2763,5.526,joint2,upper,0.612239
0.0005,2763,5.526,joint4,upper,3.04089
0.0005,2763,5.526,joint6,lower,-0.578556
0.0005,2764,5.528,joint2,upper,0.615376
0.0005,2764,5.528,joint4,upper,3.04653
0.0005,2764,5.528,joint6,lower,-0.581054
0.0005,2765,5.53,joint2,upper,0.618403
0.0005,2765,5.53,joint4,upper,3.05196
0.0005,2765,5.53,joint6,lower,-0.583462
0.0005,2766,5.532,joint2,upper,0.620757
0.0005,2766,5.532,joint4,upper,3.05618
0.0005,2766,5.532,joint6,lower,-0.585325
0.0005,2767,5.534,joint2,upper,0.622528
0.0005,2767,5.534,joint4,upper,3.05934
0.0005,2767,5.534,joint6,lower,-0.586717
0.0005,2768,5.536,joint2,upper,0.623796
0.0005,2768,5.536,joint4,upper,3.0616
0.0005,2768,5.536,joint6,lower,-0.587704
0.0005,2769,5.538,joint2,upper,0.624633
0.0005,2769,5.538,joint4,upper,3.06308
0.0005,2769,5.538,joint6,lower,-0.588346
0.0005,2770,5.54,joint2,upper,0.625105
0.0005,2770,5.54,joint4,upper,3.0639
0.0005,2770,5.54,joint6,lower,-0.588695
0.0005,2771,5.542,joint2,upper,0.625266
0.0005,2771,5.542,joint4,upper,3.06416
0.0005,2771,5.542,joint6,lower,-0.588797
0.0005,2772,5.544,joint2,upper,0.625166
0.0005,2772,5.544,joint4,upper,3.06395
0.0005,2772,5.544,joint6,lower,-0.58869
0.0005,2773,5.546,joint2,upper,0.62485
0.0005,2773,5.546,joint4,upper,3.06336
0.0005,2773,5.546,joint6,lower,-0.588411
0.0005,2774,5.548,joint2,upper,0.624354
0.0005,2774,5.548,joint4,upper,3.06244
0.0005,2774,5.548,joint6,lower,-0.587989
0.0005,2775,5.55,joint2,upper,0.623713
0.0005,2775,5.55,joint4,upper,3.06126
0.0005,2775,5.55,joint6,lower,-0.587451
0.0005,2776,5.552,joint2,upper,0.622956
0.0005,2776,5.552,joint4,upper,3.05987
0.0005,2776,5.552,joint6,lower,-0.586821
0.0005,2777,5.554,joint2,upper,0.622108
0.0005,2777,5.554,joint4,upper,3.05832
0.0005,2777,5.554,joint6,lower,-0.586118
0.0005,2778,5.556,joint2,upper,0.621192
0.0005,2778,5.556,joint4,upper,3.05665
0.0005,2778,5.556,joint6,lower,-0.58536
0.0005,2779,5.558,joint2,upper,0.620226
0.0005,2779,5.558,joint4,upper,3.05488
0.0005,2779,5.558,joint6,lower,-0.584562
0.0005,2780,5.56,joint2,upper,0.619226
0.0005,2780,5.56,joint4,upper,3.05306
0.0005,2780,5.56,joint6,lower,-0.583735
0.0005,2781,5.562,joint2,upper,0.618207
0.0005,2781,5.562,joint4,upper,3.0512
0.0005,2781,5.562,joint6,lower,-0.582892
0.0005,2782,5.564,joint2,upper,0.617179
0.0005,2782,5.564,joint4,upper,3.04932
0.0005,2782,5.564,joint6,lower,-0.582041
0.0005,2783,5.566,joint2,upper,0.616152
0.0005,2783,5.566,joint4,upper,3.04744
0.0005,2783,5.566,joint6,lower,-0.581189
0.0005,2784,5.568,joint2,upper,0.615135
0.0005,2784,5.568,joint4,upper,3.04558
0.0005,2784,5.568,joint6,lower,-0.580343
0.0005,2785,5.57,joint2,upper,0.614134
0.0005,2785,5.57,joint4,upper,3.04374
