damping,nullspace_gain,step,time,joint1,joint2,joint3,joint4,joint5,joint6,joint7,position_error,condition_number,distance_from_home,any_clipped
0.0003,0.0,169,0.338,-8.52532e-07,0.0131893,4.21874e-07,-1.56691,-0.000325434,1.56645,-0.785302,0.00713328,12.695,0.0144197,0
0.0003,0.0,170,0.34,-8.60893e-07,0.0132943,4.34273e-07,-1.56677,-0.000325638,1.5664,-0.785302,0.00714305,12.6966,0.0145697,0
0.0003,0.0,171,0.342,-8.69544e-07,0.0134001,4.46567e-07,-1.56662,-0.000325837,1.56635,-0.785302,0.00715274,12.6982,0.0147217,0
0.0003,0.0,172,0.344,-8.78486e-07,0.0135067,4.58756e-07,-1.56647,-0.000326032,1.5663,-0.785302,0.00716237,12.6997,0.0148756,0
0.0003,0.0,173,0.346,-8.8772e-07,0.0136139,4.70837e-07,-1.56633,-0.000326223,1.56626,-0.785302,0.00717193,12.7013,0.0150314,0
0.0003,0.0,174,0.348,-8.97247e-07,0.0137219,4.82811e-07,-1.56618,-0.000326411,1.56621,-0.785302,0.00718143,12.7029,0.0151892,0
0.0003,0.0,175,0.35,-9.07067e-07,0.0138307,4.94676e-07,-1.56602,-0.000326594,1.56616,-0.785302,0.00719088,12.7046,0.0153489,0
0.0003,0.0,176,0.352,-9.17181e-07,0.0139401,5.06432e-07,-1.56587,-0.000326773,1.5661,-0.785302,0.00720026,12.7062,0.0155105,0
0.0003,0.0,177,0.354,-9.27589e-07,0.0140503,5.18077e-07,-1.56572,-0.000326949,1.56605,-0.785302,0.00720958,12.7079,0.0156741,0
0.0003,0.0,178,0.356,-9.38292e-07,0.0141613,5.29612e-07,-1.56556,-0.00032712,1.566,-0.785302,0.00721885,12.7095,0.0158395,0
0.0003,0.0,179,0.358,-9.4929e-07,0.014273,5.41036e-07,-1.56541,-0.000327288,1.56595,-0.785302,0.00722807,12.7112,0.016007,0
0.0003,0.0,180,0.36,-9.60584e-07,0.0143854,5.52347e-07,-1.56525,-0.000327453,1.5659,-0.785302,0.00723723,12.7129,0.0161763,0
0.0003,0.0,181,0.362,-9.72173e-07,0.0144986,5.63547e-07,-1.56509,-0.000327614,1.56585,-0.785302,0.00724634,12.7146,0.0163475,0
0.0003,0.0,182,0.364,-9.84059e-07,0.0146126,5.74634e-07,-1.56493,-0.000327772,1.56579,-0.785302,0.0072554,12.7163,0.0165207,0
0.0003,0.0,183,0.366,-9.9624e-07,0.0147273,5.85609e-07,-1.56477,-0.000327926,1.56574,-0.785302,0.00726441,12.7181,0.0166958,0
0.0003,0.0,184,0.368,-1.00872e-06,0.0148427,5.96471e-07,-1.56461,-0.000328077,1.56569,-0.785302,0.00727337,12.7198,0.0168728,0
0.0003,0.0,185,0.37,-1.02149e-06,0.0149589,6.0722e-07,-1.56444,-0.000328225,1.56563,-0.785302,0.00728228,12.7216,0.0170517,0
0.0003,0.0,186,0.372,-1.03456e-06,0.0150759,6.17855e-07,-1.56428,-0.00032837,1.56558,-0.785302,0.00729115,12.7234,0.0172325,0
0.0003,0.0,187,0.374,-1.04793e-06,0.0151936,6.28378e-07,-1.56411,-0.000328512,1.56552,-0.785302,0.00729998,12.7251,0.0174151,0
0.0003,0.0,188,0.376,-1.0616e-06,0.015312,6.38788e-07,-1.56394,-0.000328651,1.56547,-0.785302,0.00730876,12.727,0.0175997,0
0.0003,0.0,189,0.378,-1.07556e-06,0.0154313,6.49086e-07,-1.56377,-0.000328787,1.56541,-0.785302,0.0073175,12.7288,0.0177862,0
0.0003,0.0,190,0.38,-1.08981e-06,0.0155512,6.5927e-07,-1.5636,-0.00032892,1.56536,-0.785302,0.00732621,12.7306,0.0179746,0
0.0003,0.0,191,0.382,-1.10437e-06,0.015672,6.69342e-07,-1.56343,-0.00032905,1.5653,-0.785302,0.00733487,12.7325,0.0181648,0
0.0003,0.0,192,0.384,-1.11922e-06,0.0157935,6.79303e-07,-1.56326,-0.000329177,1.56524,-0.785302,0.00734349,12.7343,0.0183569,0
0.0003,0.0,193,0.386,-1.13436e-06,0.0159158,6.89151e-07,-1.56309,-0.000329302,1.56519,-0.785302,0.00735207,12.7362,0.0185509,0
0.0003,0.0,194,0.388,-1.1498e-06,0.0160388,6.98887e-07,-1.56291,-0.000329424,1.56513,-0.785302,0.00736062,12.7381,0.0187468,0
0.0003,0.0,195,0.39,-1.16554e-06,0.0161626,7.08513e-07,-1.56274,-0.000329544,1.56507,-0.785302,0.00736914,12.74,0.0189445,0
0.0003,0.0,196,0.392,-1.18157e-06,0.0162872,7.18028e-07,-1.56256,-0.000329661,1.56501,-0.785302,0.00737762,12.7419,0.0191441,0
0.0003,0.0,197,0.394,-1.1979e-06,0.0164125,7.27433e-07,-1.56238,-0.000329776,1.56496,-0.785302,0.00738606,12.7438,0.0193455,0
0.0003,0.0,198,0.396,-1.21452e-06,0.0165386,7.36728e-07,-1.5622,-0.000329888,1.5649,-0.785302,0.00739448,12.7458,0.0195488,0
0.0003,0.0,199,0.398,-1.23143e-06,0.0166655,7.45914e-07,-1.56202,-0.000329998,1.56484,-0.785302,0.00740286,12.7478,0.0197539,0
0.0003,0.0,200,0.4,-1.24864e-06,0.0167932,7.54991e-07,-1.56184,-0.000330105,1.56478,-0.785302,0.00741121,12.7497,0.0199609,0
0.0003,0.0,201,0.402,-1.26614e-06,0.0169216,7.6396e-07,-1.56165,-0.000330211,1.56472,-0.785302,0.00741953,12.7517,0.0201697,0
0.0003,0.0,202,0.404,-1.28394e-06,0.0170508,7.72822e-07,-1.56147,-0.000330314,1.56466,-0.785302,0.00742782,12.7537,0.0203804,0
0.0003,0.0,203,0.406,-1.30203e-06,0.0171808,7.81577e-07,-1.56128,-0.000330414,1.5646,-0.785302,0.00743608,12.7557,0.0205929,0
0.0003,0.0,204,0.408,-1.32041e-06,0.0173115,7.90227e-07,-1.56109,-0.000330513,1.56454,-0.785302,0.00744432,12.7578,0.0208072,0
0.0003,0.0,205,0.41,-1.33908e-06,0.017443,7.98771e-07,-1.5609,-0.00033061,1.56447,-0.785302,0.00745253,12.7598,0.0210233,0
0.0003,0.0,206,0.412,-1.35804e-06,0.0175753,8.0721e-07,-1.56071,-0.000330705,1.56441,-0.785302,0.00746071,12.7619,0.0212412,0
0.0003,0.0,207,0.414,-1.3773e-06,0.0177084,8.15546e-07,-1.56052,-0.000330797,1.56435,-0.785302,0.00746887,12.764,0.021461,0
0.0003,0.0,208,0.416,-1.39684e-06,0.0178423,8.23778e-07,-1.56033,-0.000330888,1.56429,-0.785302,0.007477,12.766,0.0216826,0
0.0003,0.0,209,0.418,-1.41668e-06,0.0179769,8.31909e-07,-1.56014,-0.000330977,1.56423,-0.785302,0.00748511,12.7681,0.0219059,0
0.0003,0.0,210,0.42,-1.4368e-06,0.0181123,8.39938e-07,-1.55994,-0.000331064,1.56416,-0.785302,0.00749319,12.7703,0.0221311,0
0.0003,0.0,211,0.422,-1.45722e-06,0.0182485,8.47867e-07,-1.55975,-0.000331149,1.5641,-0.785302,0.00750126,12.7724,0.0223581,0
0.0003,0.0,212,0.424,-1.47792e-06,0.0183855,8.55697e-07,-1.55955,-0.000331232,1.56403,-0.785302,0.0075093,12.7745,0.0225868,0
0.0003,0.0,213,0.426,-1.49891e-06,0.0185232,8.63427e-07,-1.55935,-0.000331314,1.56397,-0.785302,0.00751732,12.7767,0.0228173,0
0.0003,0.0,214,0.428,-1.52019e-06,0.0186618,8.7106e-07,-1.55915,-0.000331394,1.5639,-0.785302,0.00752532,12.7789,0.0230497,0
0.0003,0.0,215,0.43,-1.54175e-06,0.0188011,8.78596e-07,-1.55895,-0.000331472,1.56384,-0.785302,0.0075333,12.7811,0.0232838,0
0.0003,0.0,216,0.432,-1.5636e-06,0.0189412,8.86036e-07,-1.55875,-0.000331549,1.56377,-0.785302,0.00754126,12.7833,0.0235196,0
0.0003,0.0,217,0.434,-1.58574e-06,0.0190821,8.93381e-07,-1.55854,-0.000331624,1.56371,-0.785302,0.0075492,12.7855,0.0237573,0
0.0003,0.0,218,0.436,-1.60816e-06,0.0192238,9.00633e-07,-1.55834,-0.000331697,1.56364,-0.785302,0.00755712,12.7877,0.0239967,0
0.0003,0.0,219,0.438,-1.63087e-06,0.0193662,9.07791e-07,-1.55813,-0.000331769,1.56357,-0.785302,0.00756503,12.79,0.0242379,0
0.0003,0.0,220,0.44,-1.65386e-06,0.0195095,9.14857e-07,-1.55792,-0.00033184,1.56351,-0.785302,0.00757291,12.7922,0.0244808,0
0.0003,0.0,221,0.442,-1.67713e-06,0.0196535,9.21832e-07,-1.55772,-0.000331909,1.56344,-0.785302,0.00758078,12.7945,0.0247255,0
0.0003,0.0,222,0.444,-1.70069e-06,0.0197983,9.28717e-07,-1.55751,-0.000331976,1.56337,-0.785302,0.00758864,12.7968,0.0249719,0
0.0003,0.0,223,0.446,-1.72453e-06,0.0199439,9.35514e-07,-1.5573,-0.000332042,1.5633,-0.785302,0.00759648,12.7991,0.0252201,0
0.0003,0.0,224,0.448,-1.74865e-06,0.0200903,9.42222e-07,-1.55708,-0.000332107,1.56323,-0.785302,0.0076043,12.8014,0.02547,0
0.0003,0.0,225,0.45,-1.77306e-06,0.0202375,9.48843e-07,-1.55687,-0.000332171,1.56316,-0.785302,0.00761211,12.8037,0.0257216,0
0.0003,0.0,226,0.452,-1.79774e-06,0.0203854,9.55379e-07,-1.55666,-0.000332233,1.56309,-0.785303,0.0076199,12.8061,0.025975,0
0.0003,0.0,227,0.454,-1.8227e-06,0.0205342,9.6183e-07,-1.55644,-0.000332293,1.56302,-0.785303,0.00762768,12.8084,0.0262302,0
0.0003,0.0,228,0.456,-1.84795e-06,0.0206837,9.68197e-07,-1.55622,-0.000332353,1.56295,-0.785303,0.00763545,12.8108,0.026487,0
0.0003,0.0,229,0.458,-1.87347e-06,0.020834,9.74482e-07,-1.556,-0.000332411,1.56288,-0.785303,0.0076432,12.8132,0.0267456,0
0.0003,0.0,230,0.46,-1.89927e-06,0.0209851,9.80684e-07,-1.55578,-0.000332468,1.56281,-0.785303,0.00765094,12.8156,0.0270059,0
0.0003,0.0,231,0.462,-1.92535e-06,0.021137,9.86807e-07,-1.55556,-0.000332524,1.56274,-0.785303,0.00765867,12.818,0.0272679,0
0.0003,0.0,232,0.464,-1.9517e-06,0.0212897,9.9285e-07,-1.55534,-0.000332579,1.56267,-0.785303,0.00766639,12.8205,0.0275316,0
0.0003,0.0,233,0.466,-1.97834e-06,0.0214432,9.98815e-07,-1.55512,-0.000332633,1.56259,-0.785303,0.00767409,12.8229,0.027797,0
0.0003,0.0,234,0.468,-2.00525e-06,0.0215975,1.0047e-06,-1.55489,-0.000332685,1.56252,-0.785303,0.00768179,12.8254,0.0280642,0
0.0003,0.0,235,0.47,-2.03243e-06,0.0217525,1.01051e-06,-1.55467,-0.000332737,1.56245,-0.785303,0.00768947,12.8278,0.028333,0
0.0003,0.0,236,0.472,-2.05989e-06,0.0219084,1.01625e-06,-1.55444,-0.000332787,1.56238,-0.785303,0.00769714,12.8303,0.0286036,0
0.0003,0.0,237,0.474,-2.08763e-06,0.022065,1.02191e-06,-1.55421,-0.000332836,1.5623,-0.785303,0.0077048,12.8328,0.0288758,0
0.0003,0.0,238,0.476,-2.11563e-06,0.0222225,1.0275e-06,-1.55398,-0.000332885,1.56223,-0.785303,0.00771245,12.8354,0.0291497,0
0.0003,0.0,239,0.478,-2.14392e-06,0.0223807,1.03302e-06,-1.55375,-0.000332932,1.56215,-0.785303,0.0077201,12.8379,0.0294254,0
0.0003,0.0,240,0.48,-2.17247e-06,0.0225397,1.03847e-06,-1.55352,-0.000332978,1.56208,-0.785303,0.00772773,12.8404,0.0297027,0
0.0003,0.0,241,0.482,-2.2013e-06,0.0226995,1.04385e-06,-1.55329,-0.000333024,1.562,-0.785303,0.00773535,12.843,0.0299817,0
0.0003,0.0,242,0.484,-2.2304e-06,0.0228601,1.04916e-06,-1.55305,-0.000333068,1.56193,-0.785303,0.00774297,12.8456,0.0302623,0
0.0003,0.0,243,0.486,-2.25977e-06,0.0230215,1.0544e-06,-1.55282,-0.000333112,1.56185,-0.785303,0.00775057,12.8482,0.0305447,0
0.0003,0.0,244,0.488,-2.28941e-06,0.0231837,1.05958e-06,-1.55258,-0.000333155,1.56177,-0.785303,0.00775817,12.8508,0.0308287,0
0.0003,0.0,245,0.49,-2.31932e-06,0.0233466,1.06469e-06,-1.55235,-0.000333196,1.5617,-0.785303,0.00776576,12.8534,0.0311144,0
0.0003,0.0,246,0.492,-2.3495e-06,0.0235104,1.06974e-06,-1.55211,-0.000333237,1.56162,-0.785303,0.00777334,12.856,0.0314018,0
0.0003,0.0,247,0.494,-2.37995e-06,0.023675,1.07472e-06,-1.55187,-0.000333278,1.56154,-0.785303,0.00778092,12.8587,0.0316908,0
0.0003,0.0,248,0.496,-2.41067e-06,0.0238403,1.07965e-06,-1.55162,-0.000333317,1.56146,-0.785303,0.00778849,12.8613,0.0319815,0
0.0003,0.0,249,0.498,-2.44166e-06,0.0240064,1.08451e-06,-1.55138,-0.000333355,1.56138,-0.785303,0.00779605,12.864,0.0322738,0
0.0003,0.0,250,0.5,-2.47292e-06,0.0241734,1.08931e-06,-1.55114,-0.000333393,1.5613,-0.785303,0.0078036,12.8667,0.0325678,0
0.0003,0.0,251,0.502,-2.50444e-06,0.0243411,1.09406e-06,-1.55089,-0.00033343,1.56122,-0.785303,0.00781115,12.8694,0.0328635,0
0.0003,0.0,252,0.504,-2.53623e-06,0.0245096,1.09875e-06,-1.55065,-0.000333466,1.56114,-0.785303,0.00781869,12.8721,0.0331608,0
0.0003,0.0,253,0.506,-2.56828e-06,0.0246789,1.10338e-06,-1.5504,-0.000333502,1.56106,-0.785303,0.00782622,12.8749,0.0334598,0
0.0003,0.0,254,0.508,-2.60061e-06,0.024849,1.10796e-06,-1.55015,-0.000333537,1.56098,-0.785303,0.00783375,12.8776,0.0337604,0
0.0003,0.0,255,0.51,-2.63319e-06,0.0250199,1.11248e-06,-1.5499,-0.000333571,1.5609,-0.785303,0.00784128,12.8804,0.0340626,0
0.0003,0.0,256,0.512,-2.66604e-06,0.0251916,1.11695e-06,-1.54965,-0.000333604,1.56082,-0.785303,0.00784879,12.8832,0.0343665,0
0.0003,0.0,257,0.514,-2.69916e-06,0.025364,1.12137e-06,-1.5494,-0.000333637,1.56074,-0.785303,0.0078563,12.886,0.034672,0
0.0003,0.0,258,0.516,-2.73254e-06,0.0255373,1.12574e-06,-1.54914,-0.000333669,1.56066,-0.785303,0.00786381,12.8888,0.0349792,0
0.0003,0.0,259,0.518,-2.76619e-06,0.0257113,1.13006e-06,-1.54889,-0.0003337,1.56057,-0.785303,0.00787131,12.8916,0.035288,0
0.0003,0.0,260,0.52,-2.80009e-06,0.0258862,1.13433e-06,-1.54863,-0.000333731,1.56049,-0.785303,0.00787881,12.8945,0.0355984,0
0.0003,0.0,261,0.522,-2.83426e-06,0.0260618,1.13856e-06,-1.54837,-0.000333761,1.56041,-0.785303,0.0078863,12.8973,0.0359105,0
0.0003,0.0,262,0.524,-2.8687e-06,0.0262382,1.14274e-06,-1.54812,-0.000333791,1.56032,-0.785303,0.00789379,12.9002,0.0362242,0
0.0003,0.0,263,0.526,-2.90339e-06,0.0264155,1.14687e-06,-1.54786,-0.00033382,1.56024,-0.785303,0.00790127,12.9031,0.0365395,0
0.0003,0.0,264,0.528,-2.93835e-06,0.0265935,1.15096e-06,-1.5476,-0.000333848,1.56015,-0.785303,0.00790875,12.906,0.0368564,0
0.0003,0.0,265,0.53,-2.97356e-06,0.0267723,1.155e-06,-1.54733,-0.000333876,1.56007,-0.785303,0.00791622,12.9089,0.037175,0
0.0003,0.0,266,0.532,-3.00904e-06,0.0269519,1.15901e-06,-1.54707,-0.000333903,1.55998,-0.785303,0.00792369,12.9118,0.0374951,0
0.0003,0.0,267,0.534,-3.04478e-06,0.0271322,1.16297e-06,-1.54681,-0.00033393,1.5599,-0.785303,0.00793116,12.9148,0.0378169,0
0.0003,0.0,268,0.536,-3.08078e-06,0.0273134,1.1669e-06,-1.54654,-0.000333956,1.55981,-0.785303,0.00793862,12.9177,0.0381403,0
0.0003,0.0,269,0.538,-3.11703e-06,0.0274954,1.17078e-06,-1.54627,-0.000333982,1.55973,-0.785303,0.00794608,12.9207,0.0384653,0
0.0003,0.0,270,0.54,-3.15355e-06,0.0276781,1.17463e-06,-1.54601,-0.000334008,1.55964,-0.785303,0.00795353,12.9237,0.0387919,0
0.0003,0.0,271,0.542,-3.19032e-06,0.0278617,1.17844e-06,-1.54574,-0.000334032,1.55955,-0.785303,0.00796098,12.9267,0.0391201,0
0.0003,0.0,272,0.544,-3.22736e-06,0.028046,1.18222e-06,-1.54547,-0.000334057,1.55946,-0.785303,0.00796843,12.9297,0.03945,0
0.0003,0.0,273,0.546,-3.26465e-06,0.0282311,1.18596e-06,-1.54519,-0.00033408,1.55937,-0.785303,0.00797587,12.9328,0.0397814,0
0.0003,0.0,274,0.548,-3.3022e-06,0.028417,1.18967e-06,-1.54492,-0.000334104,1.55929,-0.785303,0.00798331,12.9358,0.0401144,0
0.0003,0.0,275,0.55,-3.34001e-06,0.0286037,1.19335e-06,-1.54465,-0.000334127,1.5592,-0.785303,0.00799075,12.9389,0.040449,0
0.0003,0.0,276,0.552,-3.37807e-06,0.0287912,1.19699e-06,-1.54437,-0.000334149,1.55911,-0.785303,0.00799819,12.942,0.0407853,0
0.0003,0.0,277,0.554,-3.41639e-06,0.0289795,1.20061e-06,-1.5441,-0.000334171,1.55902,-0.785303,0.00800562,12.9451,0.0411231,0
0.0003,0.0,278,0.556,-3.45497e-06,0.0291685,1.20419e-06,-1.54382,-0.000334193,1.55893,-0.785303,0.00801305,12.9482,0.0414625,0
0.0003,0.0,279,0.558,-3.4938e-06,0.0293584,1.20775e-06,-1.54354,-0.000334214,1.55884,-0.785303,0.00802047,12.9513,0.0418035,0
0.0003,0.0,280,0.56,-3.53289e-06,0.029549,1.21128e-06,-1.54326,-0.000334235,1.55875,-0.785303,0.00802789,12.9544,0.042146,0
0.0003,0.0,281,0.562,-3.57224e-06,0.0297405,1.21478e-06,-1.54298,-0.000334255,1.55865,-0.785303,0.00803531,12.9576,0.0424902,0
0.0003,0.0,282,0.564,-3.61184e-06,0.0299327,1.21826e-06,-1.54269,-0.000334275,1.55856,-0.785303,0.00804273,12.9608,0.042836,0
0.0003,0.0,283,0.566,-3.65169e-06,0.0301257,1.22172e-06,-1.54241,-0.000334295,1.55847,-0.785303,0.00805015,12.9639,0.0431833,0
0.0003,0.0,284,0.568,-3.6918e-06,0.0303195,1.22515e-06,-1.54213,-0.000334314,1.55838,-0.785303,0.00805756,12.9671,0.0435322,0
0.0003,0.0,285,0.57,-3.73216e-06,0.0305141,1.22856e-06,-1.54184,-0.000334333,1.55828,-0.785303,0.00806497,12.9704,0.0438827,0
0.0003,0.0,286,0.572,-3.77278e-06,0.0307094,1.23195e-06,-1.54155,-0.000334352,1.55819,-0.785303,0.00807238,12.9736,0.0442348,0
0.0003,0.0,287,0.574,-3.81365e-06,0.0309056,1.23532e-06,-1.54126,-0.00033437,1.5581,-0.785303,0.00807978,12.9768,0.0445884,0
0.0003,0.0,288,0.576,-3.85478e-06,0.0311025,1.23867e-06,-1.54097,-0.000334388,1.558,-0.785303,0.00808718,12.9801,0.0449436,0
0.0003,0.0,289,0.578,-3.89616e-06,0.0313002,1.24201e-06,-1.54068,-0.000334406,1.55791,-0.785303,0.00809458,12.9834,0.0453004,0
0.0003,0.0,290,0.58,-3.93779e-06,0.0314987,1.24532e-06,-1.54039,-0.000334423,1.55781,-0.785303,0.00810198,12.9867,0.0456588,0
0.0003,0.0,291,0.582,-3.97968e-06,0.031698,1.24862e-06,-1.5401,-0.00033444,1.55772,-0.785303,0.00810938,12.99,0.0460187,0
0.0003,0.0,292,0.584,-4.02181e-06,0.0318981,1.25191e-06,-1.5398,-0.000334457,1.55762,-0.785303,0.00811677,12.9933,0.0463802,0
0.0003,0.0,293,0.586,-4.0642e-06,0.032099,1.25518e-06,-1.53951,-0.000334473,1.55753,-0.785303,0.00812416,12.9966,0.0467432,0
0.0003,0.0,294,0.588,-4.10684e-06,0.0323006,1.25843e-06,-1.53921,-0.000334489,1.55743,-0.785303,0.00813155,13.0,0.0471079,0
0.0003,0.0,295,0.59,-4.14974e-06,0.0325031,1.26168e-06,-1.53891,-0.000334505,1.55733,-0.785303,0.00813894,13.0034,0.047474,0
0.0003,0.0,296,0.592,-4.19288e-06,0.0327063,1.26491e-06,-1.53861,-0.00033452,1.55723,-0.785303,0.00814632,13.0068,0.0478418,0
0.0003,0.0,297,0.594,-4.23628e-06,0.0329103,1.26814e-06,-1.53831,-0.000334536,1.55714,-0.785303,0.0081537,13.0102,0.0482111,0
0.0003,0.0,298,0.596,-4.27993e-06,0.0331151,1.27135e-06,-1.53801,-0.000334551,1.55704,-0.785303,0.00816108,13.0136,0.0485819,0
0.0003,0.0,299,0.598,-4.32383e-06,0.0333206,1.27456e-06,-1.53771,-0.000334565,1.55694,-0.785303,0.00816846,13.017,0.0489543,0
0.0003,0.0,300,0.6,-4.36798e-06,0.033527,1.27775e-06,-1.53741,-0.00033458,1.55684,-0.785303,0.00817584,13.0205,0.0493283,0
0.0003,0.0,301,0.602,-4.41238e-06,0.0337341,1.28095e-06,-1.5371,-0.000334594,1.55674,-0.785303,0.00818321,13.0239,0.0497038,0
0.0003,0.0,302,0.604,-4.45703e-06,0.033942,1.28413e-06,-1.53679,-0.000334608,1.55664,-0.785303,0.00819058,13.0274,0.0500809,0
0.0003,0.0,303,0.606,-4.50193e-06,0.0341507,1.28731e-06,-1.53649,-0.000334622,1.55654,-0.785303,0.00819795,13.0309,0.0504595,0
0.0003,0.0,304,0.608,-4.54708e-06,0.0343602,1.29049e-06,-1.53618,-0.000334636,1.55644,-0.785303,0.00820532,13.0344,0.0508397,0
0.0003,0.0,305,0.61,-4.59248e-06,0.0345705,1.29367e-06,-1.53587,-0.000334649,1.55634,-0.785303,0.00821269,13.0379,0.0512214,0
0.0003,0.0,306,0.612,-4.63814e-06,0.0347815,1.29684e-06,-1.53556,-0.000334662,1.55624,-0.785303,0.00822005,13.0415,0.0516046,0
0.0003,0.0,307,0.614,-4.68404e-06,0.0349933,1.30001e-06,-1.53524,-0.000334675,1.55614,-0.785303,0.00822741,13.045,0.0519894,0
0.0003,0.0,308,0.616,-4.73019e-06,0.0352059,1.30319e-06,-1.53493,-0.000334688,1.55603,-0.785303,0.00823477,13.0486,0.0523758,0
0.0003,0.0,309,0.618,-4.77659e-06,0.0354193,1.30636e-06,-1.53462,-0.0003347,1.55593,-0.785303,0.00824213,13.0522,0.0527637,0
0.0003,0.0,310,0.62,-4.82324e-06,0.0356334,1.30954e-06,-1.5343,-0.000334713,1.55583,-0.785303,0.00824949,13.0558,0.0531531,0
0.0003,0.0,311,0.622,-4.87014e-06,0.0358484,1.31271e-06,-1.53398,-0.000334725,1.55572,-0.785303,0.00825684,13.0594,0.053544,0
0.0003,0.0,312,0.624,-4.91729e-06,0.0360641,1.3159e-06,-1.53366,-0.000334737,1.55562,-0.785303,0.00826419,13.0631,0.0539365,0
0.0003,0.0,313,0.626,-4.96468e-06,0.0362806,1.31908e-06,-1.53335,-0.000334748,1.55552,-0.785303,0.00827154,13.0667,0.0543306,0
0.0003,0.0,314,0.628,-5.01233e-06,0.0364979,1.32227e-06,-1.53302,-0.00033476,1.55541,-0.785303,0.00827889,13.0704,0.0547261,0
0.0003,0.0,315,0.63,-5.06022e-06,0.0367159,1.32547e-06,-1.5327,-0.000334771,1.55531,-0.785303,0.00828623,13.0741,0.0551232,0
0.0003,0.0,316,0.632,-5.10836e-06,0.0369347,1.32868e-06,-1.53238,-0.000334783,1.5552,-0.785303,0.00829358,13.0778,0.0555218,0
0.0003,0.0,317,0.634,-5.15676e-06,0.0371543,1.33189e-06,-1.53206,-0.000334794,1.55509,-0.785303,0.00830092,13.0815,0.055922,0
0.0003,0.0,318,0.636,-5.20539e-06,0.0373747,1.33511e-06,-1.53173,-0.000334805,1.55499,-0.785303,0.00830826,13.0852,0.0563237,0
0.0003,0.0,319,0.638,-5.25428e-06,0.0375958,1.33834e-06,-1.5314,-0.000334815,1.55488,-0.785303,0.0083156,13.0889,0.0567269,0
0.0003,0.0,320,0.64,-5.30342e-06,0.0378178,1.34159e-06,-1.53108,-0.000334826,1.55477,-0.785303,0.00832293,13.0927,0.0571316,0
0.0003,0.0,321,0.642,-5.3528e-06,0.0380405,1.34484e-06,-1.53075,-0.000334837,1.55467,-0.785303,0.00833026,13.0965,0.0575379,0
0.0003,0.0,322,0.644,-5.40243e-06,0.0382639,1.34811e-06,-1.53042,-0.000334847,1.55456,-0.785303,0.00833759,13.1003,0.0579457,0
0.0003,0.0,323,0.646,-5.45231e-06,0.0384882,1.35139e-06,-1.53009,-0.000334857,1.55445,-0.785303,0.00834492,13.1041,0.058355,0
0.0003,0.0,324,0.648,-5.50244e-06,0.0387132,1.35468e-06,-1.52975,-0.000334867,1.55434,-0.785303,0.00835225,13.1079,0.0587658,0
0.0003,0.0,325,0.65,-5.55281e-06,0.038939,1.35799e-06,-1.52942,-0.000334877,1.55423,-0.785303,0.00835957,13.1118,0.0591781,0
0.0003,0.0,326,0.652,-5.60343e-06,0.0391656,1.36131e-06,-1.52908,-0.000334887,1.55412,-0.785303,0.00836689,13.1156,0.059592,0
0.0003,0.0,327,0.654,-5.6543e-06,0.0393929,1.36466e-06,-1.52875,-0.000334897,1.55401,-0.785303,0.00837421,13.1195,0.0600074,0
0.0003,0.0,328,0.656,-5.70542e-06,0.039621,1.36801e-06,-1.52841,-0.000334906,1.5539,-0.785303,0.00838152,13.1234,0.0604242,0
0.0003,0.0,329,0.658,-5.75678e-06,0.0398499,1.37139e-06,-1.52807,-0.000334916,1.55379,-0.785303,0.00838884,13.1273,0.0608427,0
0.0003,0.0,330,0.66,-5.8084e-06,0.0400795,1.37479e-06,-1.52773,-0.000334925,1.55368,-0.785303,0.00839615,13.1312,0.0612626,0
0.0003,0.0,331,0.662,-5.86025e-06,0.04031,1.3782e-06,-1.52739,-0.000334934,1.55357,-0.785303,0.00840346,13.1352,0.061684,0
0.0003,0.0,332,0.664,-5.91236e-06,0.0405412,1.38164e-06,-1.52705,-0.000334943,1.55346,-0.785303,0.00841076,13.1391,0.0621069,0
0.0003,0.0,333,0.666,-5.96471e-06,0.0407731,1.3851e-06,-1.52671,-0.000334952,1.55334,-0.785303,0.00841807,13.1431,0.0625314,0
0.0003,0.0,334,0.668,-6.01731e-06,0.0410058,1.38858e-06,-1.52636,-0.000334961,1.55323,-0.785303,0.00842537,13.1471,0.0629574,0
0.0003,0.0,335,0.67,-6.07016e-06,0.0412393,1.39208e-06,-1.52602,-0.00033497,1.55312,-0.785303,0.00843267,13.1511,0.0633848,0
0.0003,0.0,336,0.672,-6.12325e-06,0.0414736,1.39561e-06,-1.52567,-0.000334979,1.553,-0.785303,0.00843996,13.1551,0.0638138,0
0.0003,0.0,337,0.674,-6.1766e-06,0.0417087,1.39917e-06,-1.52532,-0.000334987,1.55289,-0.785303,0.00844726,13.1592,0.0642443,0
0.0003,0.0,338,0.676,-6.23018e-06,0.0419445,1.40275e-06,-1.52497,-0.000334996,1.55277,-0.785303,0.00845455,13.1632,0.0646763,0
0.0003,0.0,339,0.678,-6.28402e-06,0.042181,1.40635e-06,-1.52462,-0.000335004,1.55266,-0.785303,0.00846183,13.1673,0.0651097,0
0.0003,0.0,340,0.68,-6.3381e-06,0.0424184,1.40999e-06,-1.52427,-0.000335013,1.55254,-0.785303,0.00846912,13.1714,0.0655447,0
